"Year","Gender","Age_at_Diagnosis","Geography_code","Geography_name","ICD10_code","Site_description","Count","Type_of_rate","Rate","LCI","UCI","Flag"
2015,"Male","All ages","E92000001","England","C16","Malignant neoplasm of stomach",3594,"Age-standardised",16.2,15.6,16.7,""
2015,"Male","All ages","E92000001","England","C17","Malignant neoplasm of small intestine",752,"Non-standardised",2.8,2.6,3,""
2015,"Male","All ages","E92000001","England","C17","Malignant neoplasm of small intestine",752,"Age-standardised",3.2,3,3.5,""
2015,"Male","All ages","E92000001","England","C18","Malignant neoplasm of colon",12378,"Non-standardised",45.8,45,46.6,""
2015,"Male","All ages","E92000001","England","C18","Malignant neoplasm of colon",12378,"Age-standardised",55.1,54.1,56.1,""
2015,"Male","All ages","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum",19431,"Non-standardised",71.9,70.9,72.9,""
2015,"Male","All ages","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum",19431,"Age-standardised",85.8,84.6,87,""
2015,"Male","All ages","E92000001","England","C19","Malignant neoplasm of rectosigmoid junction",1111,"Non-standardised",4.1,3.9,4.4,""
2015,"Male","All ages","E92000001","England","C19","Malignant neoplasm of rectosigmoid junction",1111,"Age-standardised",4.9,4.6,5.2,""
2015,"Male","All ages","E92000001","England","C20","Malignant neoplasm of rectum",5942,"Non-standardised",22,21.4,22.5,""
2015,"Male","All ages","E92000001","England","C20","Malignant neoplasm of rectum",5942,"Age-standardised",25.8,25.2,26.5,""
2015,"Male","All ages","E92000001","England","C21","Malignant neoplasm of anus and anal canal",412,"Non-standardised",1.5,1.4,1.7,""
2015,"Male","All ages","E92000001","England","C21","Malignant neoplasm of anus and anal canal",412,"Age-standardised",1.8,1.6,1.9,""
2015,"Male","All ages","E92000001","England","C22","Malignant neoplasm of liver and intrahepatic bile ducts",3181,"Non-standardised",11.8,11.4,12.2,""
2015,"Male","All ages","E92000001","England","C22","Malignant neoplasm of liver and intrahepatic bile ducts",3181,"Age-standardised",13.9,13.4,14.4,""
2015,"Male","All ages","E92000001","England","C23","Malignant neoplasm of gallbladder",248,"Non-standardised",0.9,0.8,1,""
2015,"Male","All ages","E92000001","England","C23","Malignant neoplasm of gallbladder",248,"Age-standardised",1.1,1,1.3,""
2015,"Male","All ages","E92000001","England","C24","Malignant neoplasm of other and unspecified parts of biliary tract",518,"Non-standardised",1.9,1.8,2.1,""
2015,"Male","All ages","E92000001","England","C24","Malignant neoplasm of other and unspecified parts of biliary tract",518,"Age-standardised",2.3,2.1,2.5,""
2015,"Male","All ages","E92000001","England","C25","Malignant neoplasm of pancreas",4292,"Non-standardised",15.9,15.4,16.4,""
2015,"Male","All ages","E92000001","England","C25","Malignant neoplasm of pancreas",4292,"Age-standardised",19,18.4,19.6,""
2015,"Male","All ages","E92000001","England","C26","Malignant neoplasm of other and ill-defined digestive organs",144,"Non-standardised",0.5,0.4,0.6,""
2015,"Male","All ages","E92000001","England","C26","Malignant neoplasm of other and ill-defined digestive organs",144,"Age-standardised",0.7,0.6,0.8,""
2015,"Male","All ages","E92000001","England","C30","Malignant neoplasm of nasal cavity and middle ear",193,"Non-standardised",0.7,0.6,0.8,""
2015,"Male","All ages","E92000001","England","C30","Malignant neoplasm of nasal cavity and middle ear",193,"Age-standardised",0.8,0.7,0.9,""
2015,"Male","All ages","E92000001","England","C31","Malignant neoplasm of accessory sinuses",99,"Non-standardised",0.4,0.3,0.4,""
2015,"Male","All ages","E92000001","England","C31","Malignant neoplasm of accessory sinuses",99,"Age-standardised",0.4,0.3,0.5,""
2015,"Male","All ages","E92000001","England","C32","Malignant neoplasm of larynx",1535,"Non-standardised",5.7,5.4,6,""
2015,"Male","All ages","E92000001","England","C32","Malignant neoplasm of larynx",1535,"Age-standardised",6.6,6.3,6.9,""
2015,"Male","All ages","E92000001","England","C33","Malignant neoplasm of trachea",14,"Non-standardised",0.1,0,0.1,"u"
2015,"Male","All ages","E92000001","England","C33","Malignant neoplasm of trachea",14,"Age-standardised",0.1,0,0.1,"u"
2015,"Male","All ages","E92000001","England","C33-C34","Malignant neoplasm of trachea, bronchus and lung",20425,"Non-standardised",75.6,74.5,76.6,""
2015,"Male","All ages","E92000001","England","C33-C34","Malignant neoplasm of trachea, bronchus and lung",20425,"Age-standardised",91.4,90.1,92.6,""
2015,"Male","All ages","E92000001","England","C34","Malignant neoplasm of bronchus and lung",20411,"Non-standardised",75.5,74.5,76.6,""
2015,"Male","All ages","E92000001","England","C34","Malignant neoplasm of bronchus and lung",20411,"Age-standardised",91.3,90,92.6,""
2015,"Male","All ages","E92000001","England","C37","Malignant neoplasm of thymus",110,"Non-standardised",0.4,0.3,0.5,""
2015,"Male","All ages","E92000001","England","C37","Malignant neoplasm of thymus",110,"Age-standardised",0.4,0.4,0.5,""
2015,"Male","All ages","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura",69,"Non-standardised",0.3,0.2,0.3,""
2015,"Male","All ages","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura",69,"Age-standardised",0.3,0.2,0.4,""
2015,"Male","All ages","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs",1,"Non-standardised",NA,NA,NA,"s"
2015,"Male","All ages","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs",1,"Age-standardised",NA,NA,NA,"s"
2015,"Male","All ages","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs",140,"Non-standardised",0.5,0.4,0.6,""
2015,"Male","All ages","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs",140,"Age-standardised",0.5,0.4,0.6,""
2015,"Male","All ages","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites",127,"Non-standardised",0.5,0.4,0.6,""
2015,"Male","All ages","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites",127,"Age-standardised",0.5,0.4,0.6,""
2015,"Male","All ages","E92000001","England","C43","Malignant melanoma of skin",7080,"Non-standardised",26.2,25.6,26.8,""
2015,"Male","All ages","E92000001","England","C43","Malignant melanoma of skin",7080,"Age-standardised",30.2,29.5,30.9,""
2015,"Male","All ages","E92000001","England","C44","Other malignant neoplasms of skin",70951,"Non-standardised",262.5,260.6,264.4,""
2015,"Male","All ages","E92000001","England","C44","Other malignant neoplasms of skin",70951,"Age-standardised",318.1,315.7,320.5,""
2015,"Male","All ages","E92000001","England","C45","Mesothelioma",2019,"Non-standardised",7.5,7.1,7.8,""
2015,"Male","All ages","E92000001","England","C45","Mesothelioma",2019,"Age-standardised",9.2,8.8,9.6,""
2015,"Male","All ages","E92000001","England","C46","Kaposi sarcoma",112,"Non-standardised",0.4,0.3,0.5,""
2015,"Male","All ages","E92000001","England","C46","Kaposi sarcoma",112,"Age-standardised",0.4,0.4,0.5,""
2015,"Male","All ages","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system",23,"Non-standardised",0.1,0.1,0.1,""
2015,"Male","All ages","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system",23,"Age-standardised",0.1,0.1,0.1,""
2015,"Male","All ages","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum",131,"Non-standardised",0.5,0.4,0.6,""
2015,"Male","All ages","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum",131,"Age-standardised",0.6,0.5,0.7,""
2015,"Male","All ages","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue",999,"Non-standardised",3.7,3.5,3.9,""
2015,"Male","All ages","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue",999,"Age-standardised",4.2,3.9,4.5,""
2015,"Male","All ages","E92000001","England","C50","Malignant neoplasm of breast",317,"Non-standardised",1.2,1,1.3,""
2015,"Male","All ages","E92000001","England","C50","Malignant neoplasm of breast",317,"Age-standardised",1.4,1.2,1.5,""
2015,"Male","All ages","E92000001","England","C60","Malignant neoplasm of penis",526,"Non-standardised",1.9,1.8,2.1,""
2015,"Male","All ages","E92000001","England","C60","Malignant neoplasm of penis",526,"Age-standardised",2.3,2.1,2.5,""
2015,"Male","All ages","E92000001","England","C61","Malignant neoplasm of prostate",41779,"Non-standardised",154.6,153.1,156.1,""
2015,"Male","All ages","E92000001","England","C61","Malignant neoplasm of prostate",41779,"Age-standardised",183.4,181.6,185.2,""
2015,"Male","All ages","E92000001","England","C62","Malignant neoplasm of testis",1953,"Non-standardised",7.2,6.9,7.6,""
2015,"Male","All ages","E92000001","England","C62","Malignant neoplasm of testis",1953,"Age-standardised",7.1,6.8,7.4,""
2015,"Male","All ages","E92000001","England","C63","Malignant neoplasm of other and unspecified male genital organs",60,"Non-standardised",0.2,0.2,0.3,""
2015,"Male","All ages","E92000001","England","C63","Malignant neoplasm of other and unspecified male genital organs",60,"Age-standardised",0.3,0.2,0.3,""
2015,"Male","All ages","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis",5955,"Non-standardised",22,21.5,22.6,""
2015,"Male","All ages","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis",5955,"Age-standardised",25.5,24.8,26.1,""
2015,"Male","All ages","E92000001","England","C65","Malignant neoplasm of renal pelvis",427,"Non-standardised",1.6,1.4,1.7,""
2015,"Male","All ages","E92000001","England","C65","Malignant neoplasm of renal pelvis",427,"Age-standardised",1.9,1.7,2.1,""
2015,"Male","All ages","E92000001","England","C66","Malignant neoplasm of ureter",398,"Non-standardised",1.5,1.3,1.6,""
2015,"Male","All ages","E92000001","England","C66","Malignant neoplasm of ureter",398,"Age-standardised",1.8,1.6,2,""
2015,"Male","All ages","E92000001","England","C67","Malignant neoplasm of bladder",6316,"Non-standardised",23.4,22.8,24,""
2015,"Male","All ages","E92000001","England","C67","Malignant neoplasm of bladder",6316,"Age-standardised",28.8,28.1,29.5,""
2015,"Male","All ages","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs",135,"Non-standardised",0.5,0.4,0.6,""
2015,"Male","All ages","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs",135,"Age-standardised",0.6,0.5,0.7,""
2015,"Male","All ages","E92000001","England","C69","Malignant neoplasm of eye and adnexa",366,"Non-standardised",1.4,1.2,1.5,""
2015,"Male","All ages","E92000001","England","C69","Malignant neoplasm of eye and adnexa",366,"Age-standardised",1.5,1.3,1.7,""
2015,"Male","All ages","E92000001","England","C70","Malignant neoplasm of meninges",17,"Non-standardised",0.1,0,0.1,"u"
2015,"Male","All ages","E92000001","England","C70","Malignant neoplasm of meninges",17,"Age-standardised",0.1,0,0.1,"u"
2015,"Male","All ages","E92000001","England","C71","Malignant neoplasm of brain",2660,"Non-standardised",9.8,9.5,10.2,""
2015,"Male","All ages","E92000001","England","C71","Malignant neoplasm of brain",2660,"Age-standardised",10.8,10.4,11.2,""
2015,"Male","All ages","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",100,"Non-standardised",0.4,0.3,0.4,""
2015,"Male","All ages","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",100,"Age-standardised",0.4,0.3,0.4,""
2015,"Male","All ages","E92000001","England","C73","Malignant neoplasm of thyroid gland",832,"Non-standardised",3.1,2.9,3.3,""
2015,"Male","All ages","E92000001","England","C73","Malignant neoplasm of thyroid gland",832,"Age-standardised",3.3,3.1,3.6,""
2015,"Male","All ages","E92000001","England","C74","Malignant neoplasm of adrenal gland",101,"Non-standardised",0.4,0.3,0.5,""
2015,"Male","All ages","E92000001","England","C74","Malignant neoplasm of adrenal gland",101,"Age-standardised",0.4,0.3,0.5,""
2015,"Male","All ages","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures",66,"Non-standardised",0.2,0.2,0.3,""
2015,"Male","All ages","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures",66,"Age-standardised",0.3,0.2,0.3,""
2015,"Male","All ages","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites",59,"Non-standardised",0.2,0.2,0.3,""
2015,"Male","All ages","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites",59,"Age-standardised",0.3,0.2,0.3,""
2015,"Male","All ages","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes",407,"Non-standardised",1.5,1.4,1.7,""
2015,"Male","All ages","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes",407,"Age-standardised",1.7,1.5,1.9,""
2015,"Male","All ages","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs",758,"Non-standardised",2.8,2.6,3,""
2015,"Male","All ages","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs",758,"Age-standardised",3.5,3.2,3.7,""
2015,"Male","All ages","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites",2079,"Non-standardised",7.7,7.4,8,""
2015,"Male","All ages","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites",2079,"Age-standardised",9.6,9.2,10.1,""
2015,"Male","All ages","E92000001","England","C80","Malignant neoplasm, without specification of site",7,"Non-standardised",0,0,0.1,"as"
2015,"Male","All ages","E92000001","England","C80","Malignant neoplasm, without specification of site",7,"Age-standardised",NA,NA,NA,"as"
2015,"Male","All ages","E92000001","England","C81","Hodgkin lymphoma",1045,"Non-standardised",3.9,3.6,4.1,""
2015,"Male","All ages","E92000001","England","C81","Hodgkin lymphoma",1045,"Age-standardised",4,3.8,4.3,""
2015,"Male","All ages","E92000001","England","C82","Follicular lymphoma",1070,"Non-standardised",4,3.7,4.2,""
2015,"Male","All ages","E92000001","England","C82","Follicular lymphoma",1070,"Age-standardised",4.5,4.2,4.7,""
2015,"Male","All ages","E92000001","England","C82-C86","Non-Hodgkin lymphoma",6280,"Non-standardised",23.2,22.7,23.8,""
2015,"Male","All ages","E92000001","England","C82-C86","Non-Hodgkin lymphoma",6280,"Age-standardised",26.9,26.2,27.6,""
2015,"Male","All ages","E92000001","England","C83","Non-follicular lymphoma",3708,"Non-standardised",13.7,13.3,14.2,""
2015,"Male","All ages","E92000001","England","C83","Non-follicular lymphoma",3708,"Age-standardised",15.9,15.4,16.4,""
2015,"Male","All ages","E92000001","England","C84","Mature T/NK-cell lymphomas",368,"Non-standardised",1.4,1.2,1.5,""
2015,"Male","All ages","E92000001","England","C84","Mature T/NK-cell lymphomas",368,"Age-standardised",1.5,1.4,1.7,""
2015,"Male","All ages","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma",977,"Non-standardised",3.6,3.4,3.8,""
2015,"Male","All ages","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma",977,"Age-standardised",4.3,4.1,4.6,""
2015,"Male","All ages","E92000001","England","C86","Other specified types of T/NK-cell lymphoma",157,"Non-standardised",0.6,0.5,0.7,""
2015,"Male","All ages","E92000001","England","C86","Other specified types of T/NK-cell lymphoma",157,"Age-standardised",0.7,0.6,0.8,""
2015,"Male","All ages","E92000001","England","C88","Malignant immunoproliferative diseases",519,"Non-standardised",1.9,1.8,2.1,""
2015,"Male","All ages","E92000001","England","C88","Malignant immunoproliferative diseases",519,"Age-standardised",2.3,2.1,2.5,""
2015,"Male","All ages","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms",2840,"Non-standardised",10.5,10.1,10.9,""
2015,"Male","All ages","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms",2840,"Age-standardised",12.5,12.1,13,""
2015,"Male","All ages","E92000001","England","C91","Lymphoid leukaemia",3020,"Non-standardised",11.2,10.8,11.6,""
2015,"Male","All ages","E92000001","England","C91","Lymphoid leukaemia",3020,"Age-standardised",12.9,12.4,13.4,""
2015,"Male","All ages","E92000001","England","C91-C95","Leukaemia",5645,"Non-standardised",20.9,20.3,21.4,""
2015,"Male","All ages","E92000001","England","C91-C95","Leukaemia",5645,"Age-standardised",24.3,23.7,25,""
2015,"Male","All ages","E92000001","England","C92","Myeloid leukaemia",1997,"Non-standardised",7.4,7.1,7.7,""
2015,"Male","All ages","E92000001","England","C92","Myeloid leukaemia",1997,"Age-standardised",8.6,8.2,9,""
2015,"Male","All ages","E92000001","England","C93","Monocytic leukaemia",396,"Non-standardised",1.5,1.3,1.6,""
2015,"Male","All ages","E92000001","England","C93","Monocytic leukaemia",396,"Age-standardised",1.8,1.6,2,""
2015,"Male","All ages","E92000001","England","C94","Other leukaemias of specified cell type",169,"Non-standardised",0.6,0.5,0.7,""
2015,"Male","All ages","E92000001","England","C94","Other leukaemias of specified cell type",169,"Age-standardised",0.7,0.6,0.9,""
2015,"Male","All ages","E92000001","England","C95","Leukaemia of unspecified cell type",63,"Non-standardised",0.2,0.2,0.3,""
2015,"Male","All ages","E92000001","England","C95","Leukaemia of unspecified cell type",63,"Age-standardised",0.3,0.2,0.4,""
2015,"Male","All ages","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",86,"Non-standardised",0.3,0.3,0.4,""
2015,"Male","All ages","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",86,"Age-standardised",0.3,0.2,0.4,""
2015,"Male","All ages","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites",0,"Non-standardised",NA,NA,NA,"s"
2015,"Male","All ages","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites",0,"Age-standardised",NA,NA,NA,"s"
2015,"Male","All ages","E92000001","England","D00","Carcinoma in situ of oral cavity, oesophagus and stomach",616,"Non-standardised",2.3,2.1,2.5,""
2015,"Male","All ages","E92000001","England","D00","Carcinoma in situ of oral cavity, oesophagus and stomach",616,"Age-standardised",2.7,2.4,2.9,""
2015,"Male","All ages","E92000001","England","D01","Carcinoma in situ of other and unspecified digestive organs",2034,"Non-standardised",7.5,7.2,7.9,""
2015,"Male","All ages","E92000001","England","D01","Carcinoma in situ of other and unspecified digestive organs",2034,"Age-standardised",8.8,8.4,9.2,""
2015,"Male","All ages","E92000001","England","D02","Carcinoma in situ of middle ear and respiratory system",235,"Non-standardised",0.9,0.8,1,""
2015,"Male","All ages","E92000001","England","D02","Carcinoma in situ of middle ear and respiratory system",235,"Age-standardised",1,0.9,1.1,""
2015,"Male","All ages","E92000001","England","D03","Melanoma in situ",3207,"Non-standardised",11.9,11.5,12.3,""
2015,"Male","All ages","E92000001","England","D03","Melanoma in situ",3207,"Age-standardised",13.9,13.4,14.4,""
2015,"Male","All ages","E92000001","England","D05","Carcinoma in situ of breast",22,"Non-standardised",0.1,0.1,0.1,""
2015,"Male","All ages","E92000001","England","D05","Carcinoma in situ of breast",22,"Age-standardised",0.1,0.1,0.1,""
2015,"Male","All ages","E92000001","England","D07","Carcinoma in situ of other and unspecified genital organs",1507,"Non-standardised",5.6,5.3,5.9,""
2015,"Male","All ages","E92000001","England","D07","Carcinoma in situ of other and unspecified genital organs",1507,"Age-standardised",6.3,6,6.6,""
2015,"Male","All ages","E92000001","England","D09","Carcinoma in situ of other and unspecified sites",6905,"Non-standardised",25.5,24.9,26.2,""
2015,"Male","All ages","E92000001","England","D09","Carcinoma in situ of other and unspecified sites",6905,"Age-standardised",30.5,29.7,31.2,""
2015,"Male","All ages","E92000001","England","D32","Benign neoplasm of meninges",686,"Non-standardised",2.5,2.4,2.7,""
2015,"Male","All ages","E92000001","England","D32","Benign neoplasm of meninges",686,"Age-standardised",2.9,2.7,3.2,""
2015,"Male","All ages","E92000001","England","D33","Benign neoplasm of brain and other parts of central nervous system",490,"Non-standardised",1.8,1.7,2,""
2015,"Male","All ages","E92000001","England","D33","Benign neoplasm of brain and other parts of central nervous system",490,"Age-standardised",1.9,1.8,2.1,""
2015,"Male","All ages","E92000001","England","D352","Benign neoplasm: Pituitary gland",485,"Non-standardised",1.8,1.6,2,""
2015,"Male","All ages","E92000001","England","D352","Benign neoplasm: Pituitary gland",485,"Age-standardised",2,1.8,2.2,""
2015,"Male","All ages","E92000001","England","D353","Benign neoplasm: Craniopharyngeal duct",0,"Non-standardised",NA,NA,NA,"s"
2015,"Male","All ages","E92000001","England","D353","Benign neoplasm: Craniopharyngeal duct",0,"Age-standardised",NA,NA,NA,"s"
2015,"Male","All ages","E92000001","England","D354","Benign neoplasm: Pineal gland",2,"Non-standardised",NA,NA,NA,"s"
2015,"Male","All ages","E92000001","England","D354","Benign neoplasm: Pineal gland",2,"Age-standardised",NA,NA,NA,"s"
2015,"Male","All ages","E92000001","England","D37","Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs",570,"Non-standardised",2.1,1.9,2.3,""
2015,"Male","All ages","E92000001","England","D37","Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs",570,"Age-standardised",2.5,2.3,2.7,""
2015,"Male","All ages","E92000001","England","D38","Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs",84,"Non-standardised",0.3,0.2,0.4,""
2015,"Male","All ages","E92000001","England","D38","Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs",84,"Age-standardised",0.4,0.3,0.4,""
2015,"Male","All ages","E92000001","England","D40","Neoplasm of uncertain or unknown behaviour of male genital organs",65,"Non-standardised",0.2,0.2,0.3,""
2015,"Male","All ages","E92000001","England","D40","Neoplasm of uncertain or unknown behaviour of male genital organs",65,"Age-standardised",0.3,0.2,0.3,""
2015,"Male","All ages","E92000001","England","D41","Neoplasm of uncertain or unknown behaviour of urinary organs",1207,"Non-standardised",4.5,4.2,4.7,""
2015,"Male","All ages","E92000001","England","D41","Neoplasm of uncertain or unknown behaviour of urinary organs",1207,"Age-standardised",5.3,5,5.6,""
2015,"Male","All ages","E92000001","England","D42","Neoplasm of uncertain or unknown behaviour of meninges",115,"Non-standardised",0.4,0.4,0.5,""
2015,"Male","All ages","E92000001","England","D42","Neoplasm of uncertain or unknown behaviour of meninges",115,"Age-standardised",0.5,0.4,0.6,""
2015,"Male","All ages","E92000001","England","D43","Neoplasm of uncertain or unknown behaviour of brain and central nervous system",277,"Non-standardised",1,0.9,1.2,""
2015,"Male","All ages","E92000001","England","D43","Neoplasm of uncertain or unknown behaviour of brain and central nervous system",277,"Age-standardised",1.1,1,1.3,""
2015,"Male","All ages","E92000001","England","D44","Neoplasm of uncertain or unknown behaviour of endocrine glands",130,"Non-standardised",0.5,0.4,0.6,""
2015,"Male","All ages","E92000001","England","D44","Neoplasm of uncertain or unknown behaviour of endocrine glands",130,"Age-standardised",0.5,0.4,0.6,""
2015,"Male","All ages","E92000001","England","D45","Polycythaemia vera",384,"Non-standardised",1.4,1.3,1.6,""
2015,"Male","All ages","E92000001","England","D45","Polycythaemia vera",384,"Age-standardised",1.7,1.5,1.8,""
2015,"Male","All ages","E92000001","England","D46","Myelodysplastic syndromes",1723,"Non-standardised",6.4,6.1,6.7,""
2015,"Male","All ages","E92000001","England","D46","Myelodysplastic syndromes",1723,"Age-standardised",8.1,7.7,8.4,""
2015,"Male","All ages","E92000001","England","D47","Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue",1197,"Non-standardised",4.4,4.2,4.7,""
2015,"Male","All ages","E92000001","England","D47","Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue",1197,"Age-standardised",5.2,4.9,5.5,""
2015,"Male","All ages","E92000001","England","D48","Neoplasm of uncertain or unknown behaviour of other and unspecified sites",726,"Non-standardised",2.7,2.5,2.9,""
2015,"Male","All ages","E92000001","England","D48","Neoplasm of uncertain or unknown behaviour of other and unspecified sites",726,"Age-standardised",3.2,3,3.5,""
2016,"Male","All ages","E92000001","England","C00","Malignant neoplasm of lip",127,"Non-standardised",0.5,0.4,0.6,""
2016,"Male","All ages","E92000001","England","C00","Malignant neoplasm of lip",127,"Age-standardised",0.5,0.5,0.7,""
2016,"Male","All ages","E92000001","England","C00-C14","Malignant neoplasm of lip, oral cavity and pharynx",5070,"Non-standardised",18.6,18.1,19.1,""
2016,"Male","All ages","E92000001","England","C00-C14","Malignant neoplasm of lip, oral cavity and pharynx",5070,"Age-standardised",20.7,20.1,21.2,""
2016,"Male","All ages","E92000001","England","C01","Malignant neoplasm of base of tongue",836,"Non-standardised",3.1,2.9,3.3,""
2016,"Male","All ages","E92000001","England","C01","Malignant neoplasm of base of tongue",836,"Age-standardised",3.3,3.1,3.6,""
2016,"Male","All ages","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue",695,"Non-standardised",2.5,2.4,2.7,""
2016,"Male","All ages","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue",695,"Age-standardised",2.9,2.6,3.1,""
2016,"Male","All ages","E92000001","England","C03","Malignant neoplasm of gum",218,"Non-standardised",0.8,0.7,0.9,""
2016,"Male","All ages","E92000001","England","C03","Malignant neoplasm of gum",218,"Age-standardised",0.9,0.8,1.1,""
2016,"Male","All ages","E92000001","England","C04","Malignant neoplasm of floor of mouth",313,"Non-standardised",1.1,1,1.3,""
2016,"Male","All ages","E92000001","England","C04","Malignant neoplasm of floor of mouth",313,"Age-standardised",1.3,1.1,1.4,""
2016,"Male","All ages","E92000001","England","C05","Malignant neoplasm of palate",242,"Non-standardised",0.9,0.8,1,""
2016,"Male","All ages","E92000001","England","C05","Malignant neoplasm of palate",242,"Age-standardised",1,0.9,1.1,""
2016,"Male","All ages","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth",302,"Non-standardised",1.1,1,1.2,""
2016,"Male","All ages","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth",302,"Age-standardised",1.3,1.1,1.4,""
2016,"Male","All ages","E92000001","England","C07","Malignant neoplasm of parotid gland",244,"Non-standardised",0.9,0.8,1,""
2016,"Male","All ages","E92000001","England","C07","Malignant neoplasm of parotid gland",244,"Age-standardised",1,0.9,1.2,""
2016,"Male","All ages","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands",85,"Non-standardised",0.3,0.2,0.4,""
2016,"Male","All ages","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands",85,"Age-standardised",0.4,0.3,0.4,""
2016,"Male","All ages","E92000001","England","C09","Malignant neoplasm of tonsil",1220,"Non-standardised",4.5,4.2,4.7,""
2016,"Male","All ages","E92000001","England","C09","Malignant neoplasm of tonsil",1220,"Age-standardised",4.8,4.6,5.1,""
2016,"Male","All ages","E92000001","England","C10","Malignant neoplasm of oropharynx",184,"Non-standardised",0.7,0.6,0.8,""
2016,"Male","All ages","E92000001","England","C10","Malignant neoplasm of oropharynx",184,"Age-standardised",0.8,0.6,0.9,""
2016,"Male","All ages","E92000001","England","C11","Malignant neoplasm of nasopharynx",157,"Non-standardised",0.6,0.5,0.7,""
2016,"Male","All ages","E92000001","England","C11","Malignant neoplasm of nasopharynx",157,"Age-standardised",0.6,0.5,0.7,""
2016,"Male","All ages","E92000001","England","C12","Malignant neoplasm of piriform sinus",245,"Non-standardised",0.9,0.8,1,""
2016,"Male","All ages","E92000001","England","C12","Malignant neoplasm of piriform sinus",245,"Age-standardised",1,0.9,1.1,""
2016,"Male","All ages","E92000001","England","C13","Malignant neoplasm of hypopharynx",184,"Non-standardised",0.7,0.6,0.8,""
2016,"Male","All ages","E92000001","England","C13","Malignant neoplasm of hypopharynx",184,"Age-standardised",0.8,0.7,0.9,""
2016,"Male","All ages","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",18,"Non-standardised",0.1,0,0.1,"u"
2016,"Male","All ages","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",18,"Age-standardised",0.1,0,0.1,"u"
2016,"Male","All ages","E92000001","England","C15","Malignant neoplasm of oesophagus",5285,"Non-standardised",19.4,18.8,19.9,""
2016,"Male","All ages","E92000001","England","C15","Malignant neoplasm of oesophagus",5285,"Age-standardised",22.8,22.2,23.4,""
